Provincia,Año,Trimestre,Acesosx100hab,Acesosx100hog,MbpsMediaBajada,Incremento_habitantes,KPI_Habitantes_Cumplido,Incremento_hogar,KPI_Hogar_Cumplido,Incremento_Velocidad,KPI_Velocidad_Cumplido
Capital Federal,2021,2,45.4871904812949,110.144402032121,72.7467500323148,1.4727741350206713,1,1.5905402836247973,0,6.525792383336282,0
Capital Federal,2021,3,45.9003834652686,111.271055142509,77.7120710690731,0.9083721803913258,0,1.0228873093881319,0,6.825488471378671,0
Capital Federal,2021,4,45.8485107145629,111.270026128917,82.9499549654225,-0.11301158463076222,0,-0.0009247810139667578,0,6.740116206263247,0
Capital Federal,2022,1,46.0143476214435,111.797862691747,88.22,0.0,0,0.0,0,0.0,0
Capital Federal,2022,2,49.8735612562611,121.31,93.97,8.386978919199418,1,8.50833556136954,1,6.517796418045796,0
Capital Federal,2022,3,50.22,122.28,101.05,0.6946340606375001,0,0.799604319512004,0,7.534319463658612,1
Capital Federal,2022,4,50.35,122.73,182.86,0.25886101154919405,0,0.3680078508341511,0,80.95992083127166,1
Capital Federal,2023,1,50.23,122.59,188.65,0.0,0,0.0,0,0.0,0
Capital Federal,2023,2,47.27,115.48,208.01,-5.892892693609387,0,-5.799820540011424,0,10.262390670553923,1
Capital Federal,2023,3,47.6,116.4,218.13,0.6981171990691815,0,0.7966747488742598,0,4.865150713907984,0
Capital Federal,2023,4,47.8,117.02,234.44,0.42016806722688926,0,0.5326460481099637,0,7.477192499885388,1
Capital Federal,2024,1,48.78,119.53,229.94,0.0,0,0.0,0,0.0,0
Capital Federal,2024,2,47.44,116.37,233.01,-2.74702747027471,0,-2.6436877771270795,0,1.3351309037139991,0
Catamarca,2014,1,6.1846145207766,24.2517512545856,2.80273440079234,0.0,0,0.0,0,0.0,0
Catamarca,2014,2,6.28435543538314,24.7031188600584,2.9153584248268,1.612726456458513,1,1.861175305381102,0,4.018362353657956,0
Catamarca,2014,3,6.26989025279194,24.7061213053276,2.91517617504052,-0.23017766483665048,0,0.012154114167550745,0,-0.00625136809003779,0
Catamarca,2014,4,6.45925498005949,25.513779082748,3.33600533479779,3.020223953413348,1,3.269059385886841,1,14.43580540210132,1
Catamarca,2015,1,6.40301699079434,25.1094663307876,3.48360366096299,0.0,0,0.0,0,0.0,0
Catamarca,2015,2,6.47514486431421,25.4534180446982,3.68250829503855,1.1264670017832046,1,1.3698089373124889,0,5.709737772539136,0
Catamarca,2015,3,6.56384739614516,25.8637811846376,3.88456387259975,1.369892623094926,1,1.6122123135634325,0,5.486900812509488,0
Catamarca,2015,4,6.64339437499843,26.2394517885919,4.1242683691587,1.211895616281189,1,1.452496838232764,0,6.17069262909371,0
Catamarca,2016,1,6.60687952691047,25.9102179811905,4.20358844929513,0.0,0,0.0,0,0.0,0
Catamarca,2016,2,6.6329805701326,26.0741880597406,4.36483596451661,0.3950585615466018,0,0.632839440676003,0,3.835949145985462,0
Catamarca,2016,3,6.72059087375157,26.4806767574637,4.72524117995849,1.3208285881835424,1,1.558969724356385,0,8.257016262964978,1
Catamarca,2016,4,6.7208130408733,26.5435155899619,4.88571130511986,0.003305767690719996,0,0.23730070448628737,0,3.396019780788828,0
Catamarca,2017,1,6.52734131816727,25.6593508380215,4.97378483754513,0.0,0,0.0,0,0.0,0
Catamarca,2017,2,6.60818568741958,25.9771210676835,5.10218282589971,1.2385497450133176,1,1.2384188191976175,0,2.581494627297798,0
Catamarca,2017,3,8.26509123497419,32.4909256779052,5.26001806671356,25.073531918283788,1,25.075159765587408,1,3.0934846162831597,0
Catamarca,2017,4,7.28060041922938,28.6209500939249,7.78415435139573,-11.911433131904003,0,-11.910942834762018,0,47.98721701462219,1
Catamarca,2018,1,8.34209853727587,32.7936161374153,8.19886052871468,0.0,0,0.0,0,0.0,0
Catamarca,2018,2,8.35838388395506,32.8575008674866,7.69309650745294,0.19521882421336123,0,0.19480843406718407,0,-6.168711121385895,0
Catamarca,2018,3,8.37304655008758,32.9159453741104,7.80652194153063,0.17542465548472386,0,0.17787264728228447,0,1.474379451340635,0
Catamarca,2018,4,8.19733354162497,32.2253461660253,8.04392020265991,-2.0985552559811382,0,-2.0980688849614015,0,3.041024708664719,0
Catamarca,2019,4,9.26886507149251,36.4384291271555,24.8783076704626,0.0,0,0.0,0,0.0,0
Catamarca,2020,1,9.56828644748246,37.6154276874603,29.1322250129396,0.0,0,0.0,0,0.0,0
Catamarca,2020,2,11.5566668352857,45.4318181818182,34.9259564285714,20.780945456815925,1,20.77974643623053,1,19.88770652793741,1
Catamarca,2020,3,11.9952888012884,47.157098984172,36.5404366073298,3.7954020156007795,1,3.79751652344007,1,4.622579719642728,0
Catamarca,2020,4,12.5674593085451,49.4068835454974,37.6500877273544,4.769960246353078,1,4.770829015755451,1,3.0367757559908615,0
Catamarca,2021,1,12.4382789182565,48.8990929278482,39.9665262396528,0.0,0,0.0,0,0.0,0
Catamarca,2021,2,13.3137486714673,52.3403096626386,42.1850637677911,7.038511991605323,1,7.037383576558365,1,5.550989132343398,0
Catamarca,2021,3,13.4074723766124,52.7097934860013,43.4333359976317,0.7039618026285943,0,0.7059259407218299,0,2.959038385509505,0
Catamarca,2021,4,14.0542237592254,55.2526999859741,46.3800577589391,4.823812904072611,1,4.82435299361994,1,6.784470254525421,0
Catamarca,2022,1,14.8056195749953,58.2063508356117,51.22,0.0,0,0.0,0,0.0,0
Catamarca,2022,2,15.8717901952471,62.4,56.56,7.201121269199828,1,7.2047965628907695,1,10.425614994142919,1
Catamarca,2022,3,16.62,65.33,60.99,4.714085780802213,1,4.695512820512815,1,7.832390381895338,1
Catamarca,2022,4,16.73,65.77,83.33,0.6618531889289958,0,0.6735037501913288,0,36.62895556648631,1
Catamarca,2023,1,16.83,66.17,87.41,0.0,0,0.0,0,0.0,0
Catamarca,2023,2,17.15,67.42,86.13,1.9013666072489555,1,1.8890735983073892,0,-1.4643633451550175,0
Catamarca,2023,3,17.44,68.55,87.9,1.6909620991253815,1,1.6760605161673103,0,2.0550330895158675,0
Catamarca,2023,4,17.46,68.63,89.4,0.11467889908256534,0,0.11670313639677854,0,1.7064846416382284,0
Catamarca,2024,1,17.5,68.82,91.45,0.0,0,0.0,0,0.0,0
Catamarca,2024,2,17.5,68.81,97.38,0.0,0,-0.014530659691935899,0,6.484417714598134,0
Chaco,2014,1,5.55367146370263,20.7185388638408,3.25583730374444,0.0,0,0.0,0,0.0,0
Chaco,2014,2,5.60212756727661,20.9579963674944,3.4206301023632,0.8725057629115573,0,1.155764435065998,0,5.061456800351705,0
Chaco,2014,3,5.62775722230021,21.1126667052624,3.461947812451,0.45749859702068907,0,0.7380015486971425,0,1.2078976343935954,0
Chaco,2014,4,5.81368220415458,21.8707832002322,3.97740036330609,3.303713620012516,1,3.5908135412417552,1,14.88909073098239,1
Chaco,2015,1,7.14308917535775,26.6495912203056,4.89990879703037,0.0,0,0.0,0,0.0,0
Chaco,2015,2,7.34122953862533,27.4645393883995,5.19477141425948,2.7738749776654803,1,3.05801376597834,1,6.017716440106291,0
Chaco,2015,3,7.4540202988244,27.9630727934794,5.46643296553986,1.536401492496986,1,1.8151893903251448,0,5.2295188684275296,0
Chaco,2015,4,7.53670916277073,28.3505662351414,5.82838418079096,1.10931900680995,1,1.3857326929834324,0,6.621341879299059,0
Chaco,2016,1,7.52473407557994,28.0751464477524,5.99147268320831,0.0,0,0.0,0,0.0,0
Chaco,2016,2,7.64289673329407,28.5935505552226,6.29735751095808,1.5703233699328134,1,1.8464876343029735,0,5.1053362657738965,0
Chaco,2016,3,7.7068778032764,28.910749068481,6.71822036324595,0.8371311587086483,0,1.109335871548356,0,6.683165939928348,0
Chaco,2016,4,7.65324009589054,28.7866560852553,7.07753100591982,-0.6959719455141289,0,-0.4292278381710646,0,5.3483009375457025,0
Chaco,2017,1,7.65022534015797,28.6216605384279,7.30790539827282,0.0,0,0.0,0,0.0,0
Chaco,2017,2,7.76358719866201,29.0455247754534,7.68921343354413,1.4818107109731082,1,1.480921194129925,0,5.2177472817509285,0
Chaco,2017,3,8.01210373802466,29.9759256476576,8.4848712875555,3.2010529798065512,1,3.20325034371729,1,10.3477145079667,1
Chaco,2017,4,8.23450197946808,30.8081581112365,11.7028681219594,2.7757783562878613,1,2.776336161762316,1,37.92628933715987,1
Chaco,2018,1,8.240328535252,30.8299276457025,12.444064678645,0.0,0,0.0,0,0.0,0
Chaco,2018,2,8.35312361429173,31.2517049960349,12.4994601819958,1.3688177426081305,1,1.3680776522717153,0,0.44515602241976815,0
Chaco,2018,3,8.62858350951374,32.2831008330776,12.8949618906093,3.2976872837211957,1,3.300286615317649,1,3.1641503141325966,0
Chaco,2018,4,8.7108351925502,32.5909608763298,13.4920835702103,0.9532466475612011,0,0.9536260003152108,0,4.630658738401161,0
Chaco,2019,4,9.84506318966921,36.8354786303424,23.3749508001623,0.0,0,0.0,0,0.0,0
Chaco,2020,1,10.0183580078063,37.4838333691726,25.9420493341217,0.0,0,0.0,0,0.0,0
Chaco,2020,2,10.6461982789206,39.8325027900658,27.9522846743643,6.2668979350217535,1,6.2658197142259064,1,7.748945792029338,1
Chaco,2020,3,11.1027673619054,41.5419205780652,30.8027269485642,4.288564528135863,1,4.291514889257031,1,10.197528779513698,1
Chaco,2020,4,11.5006461780409,43.0307886497791,32.452046764181,3.583600404892384,1,3.5840135723046895,1,5.3544603968697535,0
Chaco,2021,1,11.5288964774878,43.1364924170879,33.6262012999863,0.0,0,0.0,0,0.0,0
Chaco,2021,2,11.5800413405394,43.3276272929354,37.3969095962221,0.443623230995871,0,0.44309322603099943,0,11.213601746437352,1
Chaco,2021,3,11.4821345600996,42.9624100796766,39.1131358092076,-0.8454786780168755,0,-0.8429199475650573,0,4.589219353994078,0
Chaco,2021,4,11.7723994581641,44.0485638902593,42.3426375146886,2.527969834748056,1,2.5281491624151275,1,8.256821240910938,1
Chaco,2022,1,11.7753420404361,44.0594800994188,45.84,0.0,0,0.0,0,0.0,0
Chaco,2022,2,11.7025439036955,43.79,50.61,-0.6182252412763489,0,-0.6116279602272345,0,10.405759162303664,1
Chaco,2022,3,11.72,43.86,53.21,0.14916497172028365,0,0.15985384791048496,0,5.137324639399332,0
Chaco,2022,4,11.66,43.62,104.02,-0.5119453924914752,0,-0.5471956224350261,0,95.48956962976882,1
Chaco,2023,1,11.53,43.15,104.33,0.0,0,0.0,0,0.0,0
Chaco,2023,2,11.46,42.87,105.45,-0.607111882046818,0,-0.6488991888760176,0,1.073516725773982,0
Chaco,2023,3,11.46,42.87,107.5,0.0,0,0.0,0,1.944049312470364,0
Chaco,2023,4,11.85,44.35,107.14,3.403141361256523,1,3.4522976440401365,1,-0.33488372093023466,0
Chaco,2024,1,12.48,46.7,107.51,0.0,0,0.0,0,0.0,0
Chaco,2024,2,11.78,44.06,107.76,-5.608974358974372,0,-5.6531049250535315,0,0.2325365082317843,0
Chubut,2014,1,12.7035901332393,41.2352180797243,3.17591667514646,0.0,0,0.0,0,0.0,0
Chubut,2014,2,12.6962893613957,41.4102098199126,3.15640525285759,-0.05747014636829917,0,0.4243744748723577,0,-0.6143556108244019,0
Chubut,2014,3,12.3882340714514,40.5986709442745,3.16574179076398,-2.4263411235803334,0,-1.9597555268794142,0,0.2957965520408834,0
Chubut,2014,4,12.2235557846192,40.2492746845027,3.17464915813126,-1.3293120382000256,0,-0.860610093003733,0,0.281367463172999,0
Chubut,2015,1,11.5857987745568,37.6127806859079,3.2131565777598,0.0,0,0.0,0,0.0,0
Chubut,2015,2,11.2156780993502,36.5824672045848,3.21657164748512,-3.1946064523355133,0,-2.739264320622581,0,0.10628394983791534,0
Chubut,2015,3,11.2335781697583,36.8118099146332,3.27903841147495,0.15959864619452535,0,0.6269197448215191,0,1.9420293043579395,0
Chubut,2015,4,11.2055521034806,36.8901782778659,3.2838650316133,-0.2494847666004496,0,0.212889188047094,0,0.14719620610297302,0
Chubut,2016,1,11.1159314993789,36.0927055378499,3.37966393307142,0.0,0,0.0,0,0.0,0
Chubut,2016,2,11.0748247879331,36.1243856555634,3.33597349898555,-0.3697999708625166,0,0.08777429467092812,0,-1.292744928226175,0
Chubut,2016,3,11.0411695849893,36.1786944287865,3.34386632798464,-0.30388925864064387,0,0.15033826108745707,0,0.23659747301620904,0
Chubut,2016,4,10.959254911599,36.072905464279,3.40719129144482,-0.7419021396217307,0,-0.29240680510383976,0,1.893764799454356,0
Chubut,2017,1,10.9325033920258,35.662220237763,3.44338620087336,0.0,0,0.0,0,0.0,0
Chubut,2017,2,10.8971148834405,35.5460111791441,3.44726909222351,-0.32369995522812944,0,-0.32586041430994195,0,0.11276374834647829,0
Chubut,2017,3,14.1673718358536,46.2153774665184,3.47834691566909,30.010300775874697,1,30.01564995184136,1,0.9015200906621113,0
Chubut,2017,4,15.7758159308052,51.4630962674935,5.40823807689014,11.35315790103768,1,11.354919268541973,1,55.48299833255186,1
Chubut,2018,1,16.4663265563409,53.7156048824891,5.41863793882778,0.0,0,0.0,0,0.0,0
Chubut,2018,2,16.8304851291441,54.9023033373551,5.32985773059891,2.2115349866116407,1,2.2092247820015842,1,-1.6384229622117275,0
Chubut,2018,3,17.2863082293932,56.391745852269,6.07672232294286,2.7083182496016267,1,2.712896225431205,1,14.012842933051918,1
Chubut,2018,4,13.0617297060522,42.6109360960454,6.08522390368403,-24.43887073676978,0,-24.437636302882982,0,0.13990405171340203,0
Chubut,2019,4,15.6771711859264,51.1450178551471,6.99411352344506,0.0,0,0.0,0,0.0,0
Chubut,2020,1,15.7151397399492,51.268489419097,7.1170477818654,0.0,0,0.0,0,0.0,0
Chubut,2020,2,17.5779234120481,57.3446133872355,7.60548798455908,11.853433713755335,1,11.851575962125382,1,6.8629608464657155,0
Chubut,2020,3,20.9487153048533,68.3438981572004,7.40207444184479,19.176280461518136,1,19.18102524414833,1,-2.6745626727340377,0
Chubut,2020,4,20.9508711746216,68.3518991582562,7.38308762641474,0.010291178895349695,0,0.011706972050973263,0,-0.2565066803802307,0
Chubut,2021,1,21.1478383150763,68.9942808881567,7.5315274091442,0.0,0,0.0,0,0.0,0
Chubut,2021,2,22.1597817714202,72.2941048193647,7.67690621713348,4.7850917018903205,1,4.782749944966014,1,1.9302699185927752,0
Chubut,2021,3,24.7383755028802,80.7097384765756,8.1768603631366,11.636367894135358,1,11.640829744331626,1,6.512443057951023,0
Chubut,2021,4,25.309325144657,82.5734006387143,9.08266063855547,2.307951230307448,1,2.309092059169049,1,11.077604791962115,1
Chubut,2022,1,26.9887596631044,88.0527409383577,13.4,0.0,0,0.0,0,0.0,0
Chubut,2022,2,25.4999193362706,83.19,14.91,-5.516520008398729,0,-5.522532162584149,0,11.268656716417901,1
Chubut,2022,3,25.86,84.38,15.57,1.4120855010597122,1,1.4304603918740222,0,4.426559356136828,0
Chubut,2022,4,26.23,85.57,15.92,1.4307811291569994,1,1.4102867978193823,0,2.247912652536921,0
Chubut,2023,1,26.32,85.89,18.36,0.0,0,0.0,0,0.0,0
Chubut,2023,2,25.28,82.49,18.58,-3.951367781155013,0,-3.9585516358132566,0,1.1982570806100101,0
Chubut,2023,3,25.82,84.23,19.26,2.136075949367089,1,2.109346587465155,1,3.659849300322948,0
Chubut,2023,4,26.04,84.96,20.29,0.8520526723470034,0,0.8666745815030241,0,5.347871235721691,0
Chubut,2024,1,26.02,84.89,20.5,0.0,0,0.0,0,0.0,0
Chubut,2024,2,26.46,86.33,21.67,1.6910069177555886,1,1.696312875485928,0,5.707317073170737,0
Corrientes,2014,1,5.89170828868197,22.3167167138389,3.21862508234916,0.0,0,0.0,0,0.0,0
Corrientes,2014,2,5.94526705446853,22.5756130032436,3.36697059898026,0.909053251829306,0,1.1601002635130309,0,4.6089716209763765,0
Corrientes,2014,3,5.98628267191169,22.7875350351524,3.41092777664112,0.6898868808985048,0,0.9387210521297984,0,1.3055408821857073,0
Corrientes,2014,4,6.17465506597043,23.5624309927751,3.8061123116725,3.146734031498455,1,3.4005255786873523,1,11.585837077457395,1
Corrientes,2015,1,7.64256876399628,28.9501912819093,4.62819022139316,0.0,0,0.0,0,0.0,0
Corrientes,2015,2,7.79082336835569,29.5840126681085,4.84719763799374,1.9398530642972922,1,2.189351289693442,1,4.732031444780493,0
Corrientes,2015,3,7.92519113592012,30.167412409019,5.06347381678221,1.724692772656078,1,1.972010178116923,0,4.461880759580228,0
Corrientes,2015,4,7.95036315669479,30.3364314453388,5.25948212049208,0.3176203619945417,0,0.5602702480020039,0,3.871024336301021,0
Corrientes,2016,1,7.94060144931573,30.0807850041331,5.37127911707625,0.0,0,0.0,0,0.0,0
Corrientes,2016,2,8.05303989383131,30.5801620466166,5.60182256952425,1.4159940557811002,1,1.6601197156752567,0,4.292151784014742,0
Corrientes,2016,3,8.16172673090231,31.0668788260512,5.95819256106671,1.3496373854332333,1,1.5916095496572247,0,6.36167938415666,0
Corrientes,2016,4,8.11989603111693,30.9810703764977,6.23624560407751,-0.5125226703192265,0,-0.27620556939097485,0,4.666734754893853,0
Corrientes,2017,1,8.14778714678486,30.9406001096441,6.43297127701597,0.0,0,0.0,0,0.0,0
Corrientes,2017,2,8.26516561613311,31.386121368355,6.79158048260705,1.4406177681576704,1,1.4399244265854705,0,5.5745500818935145,0
Corrientes,2017,3,8.4702126705405,32.165435745938,7.44741642808526,2.480858387243323,1,2.4829903906786743,1,9.6566027179944,1
Corrientes,2017,4,8.56226362030962,32.5151183111876,10.384400430892,1.0867607857034667,1,1.0871376592302529,0,39.43628010018292,1
Corrientes,2018,1,8.60133260210877,32.6634608731751,11.1185028652536,0.0,0,0.0,0,0.0,0
Corrientes,2018,2,8.90324738534082,33.8097539088117,10.8776528955992,3.5100931122932,1,3.5094047139934137,1,-2.16620863953797,0
Corrientes,2018,3,9.01894817024788,34.2499388738322,11.4932283654571,1.2995346517896467,1,1.301946669614118,0,5.659083588767055,0
Corrientes,2018,4,9.10221065708079,34.5662765686955,12.1389233933877,0.9231950917245602,0,0.9236153560115978,0,5.618047491958289,0
Corrientes,2019,4,10.208283637368,38.7674409892621,19.2554116079714,0.0,0,0.0,0,0.0,0
Corrientes,2020,1,10.1981922972643,38.7290799422309,20.5389992749433,0.0,0,0.0,0,0.0,0
Corrientes,2020,2,10.6131399504817,40.3047626797957,22.1503060625758,4.0688353496600715,1,4.068474489750651,1,7.84510854722229,1
Corrientes,2020,3,10.9936136166816,41.7507494704644,23.851523971243,3.5849302654548554,1,3.5876325638149797,1,7.680335900827595,1
Corrientes,2020,4,11.1720027347886,42.428283946949,25.4467008966306,1.6226613407289037,1,1.6228079377686555,0,6.687945505330606,0
Corrientes,2021,1,11.2341158695361,42.6641284388214,25.9851713597201,0.0,0,0.0,0,0.0,0
Corrientes,2021,2,11.4650645801296,43.5411637336848,30.3680548020057,2.0557800300045947,1,2.055673763782684,1,16.866863726284897,1
Corrientes,2021,3,11.8228555121759,44.9008831266441,32.1689008278583,3.1207057713952935,1,3.122836590395006,1,5.930067097131486,0
Corrientes,2021,4,11.9831985526209,45.5101610294635,35.772659194287,1.3562124672831244,1,1.3569396866892625,0,11.202615798758785,1
Corrientes,2022,1,12.5452812873128,47.6446351415023,38.11,0.0,0,0.0,0,0.0,0
Corrientes,2022,2,12.7321469653836,48.35,43.31,1.4895295991472102,1,1.4804706897278308,0,13.644712673838889,1
Corrientes,2022,3,12.69,48.21,45.07,-0.3310279523020876,0,-0.2895553257497463,0,4.063726622027231,0
Corrientes,2022,4,13.6,51.64,94.72,7.171000788022064,1,7.114706492428957,1,110.16197026847125,1
Corrientes,2023,1,13.71,52.05,94.8,0.0,0,0.0,0,0.0,0
Corrientes,2023,2,13.79,52.37,97.21,0.5835156819839371,0,0.6147934678194078,0,2.5421940928270104,0
Corrientes,2023,3,13.9,52.78,99.64,0.7976794778825402,0,0.782890968111527,0,2.4997428248122677,0
Corrientes,2023,4,13.84,52.56,100.9,-0.4316546762589968,0,-0.41682455475559044,0,1.2645523885989718,0
Corrientes,2024,1,13.68,51.94,102.49,0.0,0,0.0,0,0.0,0
Corrientes,2024,2,13.53,51.38,104.26,-1.0964912280701733,0,-1.0781671159029504,0,1.7269977558786342,0
Córdoba,2014,1,16.1251831437494,52.5178475440063,3.38740458152481,0.0,0,0.0,0,0.0,0
Córdoba,2014,2,16.3654084204053,53.448126115626,3.55678596068326,1.4897522373196637,1,1.7713570055212013,0,5.000329162990158,0
Córdoba,2014,3,16.5601374978714,54.2336102829994,3.66006224955991,1.1898821738130394,1,1.4696196564013109,0,2.9036408155640236,0
Córdoba,2014,4,16.6557073313017,54.696896793323,4.09290306218457,0.5771077289822291,0,0.8542424299361473,0,11.82605057268371,1
Córdoba,2015,1,16.7936219024859,54.6973465018821,4.30427928200685,0.0,0,0.0,0,0.0,0
Córdoba,2015,2,17.1065201027829,55.8691635078182,4.55793766620085,1.8631966475955997,1,2.142365362999432,1,5.893167417234424,0
Córdoba,2015,3,17.4307349890253,57.0834037895185,4.86784900122509,1.8952708341286595,1,2.1733639909077507,1,6.799376334660545,0
Córdoba,2015,4,17.4691679941471,57.3648817660792,5.06708149326841,0.22048987117293528,0,0.49309949630647054,0,4.092823996660111,0
Córdoba,2016,1,16.9726662396085,55.2830927837402,5.15680161704967,0.0,0,0.0,0,0.0,0
Córdoba,2016,2,17.6203480143202,57.5479805282864,5.51691282300281,3.8160284634610298,1,4.0968904424470765,1,6.98322783569032,0
Córdoba,2016,3,17.7855048043124,58.243816258032,6.06852692351841,0.9373071965319557,0,1.2091401355145193,0,9.998600996840846,1
Córdoba,2016,4,17.5712914597652,57.696719154379,6.46674036390561,-1.2044265648015862,0,-0.939322212729421,0,6.561945681478898,0
Córdoba,2017,1,17.6522425706022,57.6533295928744,6.79947763737,0.0,0,0.0,0,0.0,0
Córdoba,2017,2,18.0566153106088,58.9735289080036,7.42132179907677,2.2907726221711666,1,2.2898925776740686,1,9.145469620917757,1
Córdoba,2017,3,19.0769539156083,62.3070022529633,9.11557287304998,5.650774452729346,1,5.652490883087213,1,22.82950557654,1
Córdoba,2017,4,19.3908577867931,63.3326256520777,11.6365847011566,1.6454611809276765,1,1.6460804757552294,0,27.656098670001803,1
Córdoba,2018,1,19.4473810733398,63.5171696520162,12.7905712174005,0.0,0,0.0,0,0.0,0
Córdoba,2018,2,19.373198551696,63.2743661231958,13.8768094063495,-0.3814525018255299,0,-0.38226440213035007,0,8.492491621259756,1
Córdoba,2018,3,19.6691574967699,64.2421002602934,14.8182495375679,1.5276720789504816,1,1.529425257636574,0,6.784269378144181,0
Córdoba,2018,4,19.9284311751423,65.0892645911237,15.8136674336298,1.3181737876417854,1,1.3187058446062494,0,6.717513384683338,0
Córdoba,2019,4,21.5794971664284,70.4829556624422,26.1622806145129,0.0,0,0.0,0,0.0,0
Córdoba,2020,1,21.6423266904036,70.6880744339108,29.3947878350613,0.0,0,0.0,0,0.0,0
Córdoba,2020,2,22.2626297682841,72.7135853124239,30.9875776371395,2.866157076149989,1,2.8654209281182785,1,5.418613024239494,0
Córdoba,2020,3,23.0297083535099,75.2203572366921,33.5111949741979,3.4455883838063084,1,3.447460214618081,1,8.143964548018667,1
Córdoba,2020,4,23.904978675681,78.0796087633819,35.1206012418839,3.800614010110559,1,3.8011671729937913,1,4.8025928914954275,0
Córdoba,2021,1,24.0613716456615,78.5902806238002,36.1687993284376,0.0,0,0.0,0,0.0,0
Córdoba,2021,2,24.5284062912537,80.1151879593124,39.5901164899479,1.941014221757431,1,1.9403256018536208,0,9.459305326788403,1
Córdoba,2021,3,24.8859576286757,81.2845665540848,41.927787245662,1.4577030940224445,1,1.459621608035544,0,5.904682690963137,0
Córdoba,2021,4,25.8731537155377,84.5094185304609,46.3609074579921,3.966880043725829,1,3.9673607341319306,1,10.573227216489368,1
Córdoba,2022,1,26.2552622183512,85.7574535631355,49.89,0.0,0,0.0,0,0.0,0
Córdoba,2022,2,26.7815908411335,87.48,53.51,2.004659555121191,1,2.0086259156428365,1,7.255963118861497,1
Córdoba,2022,3,27.04,88.31,56.32,0.9648760613190088,0,0.9487882944672954,0,5.251354886937021,0
Córdoba,2022,4,27.26,89.03,108.77,0.8136094674556338,0,0.8153097044502289,0,93.12855113636363,1
Córdoba,2023,1,27.2,88.84,109.57,0.0,0,0.0,0,0.0,0
Córdoba,2023,2,27.59,90.13,111.82,1.4338235294117707,1,1.4520486267447064,0,2.0534817924614313,0
Córdoba,2023,3,27.57,90.05,111.5,-0.07249003262050913,0,-0.08876067901919527,0,-0.2861742085494501,0
Córdoba,2023,4,27.76,90.67,114.03,0.6891548784911272,0,0.6885063853414808,0,2.2690582959641326,0
Córdoba,2024,1,27.77,90.7,114.89,0.0,0,0.0,0,0.0,0
Córdoba,2024,2,27.79,90.79,117.39,0.07202016564638036,0,0.09922822491730265,0,2.1759944294542644,0
Entre Ríos,2014,1,10.3022471048393,34.3671218212502,3.16729008998272,0.0,0,0.0,0,0.0,0
Entre Ríos,2014,2,10.3720720658694,34.6874323714598,3.31240030997454,0.6777643781937792,0,0.9320261145975284,0,4.581526032325378,0
Entre Ríos,2014,3,10.4338264358501,34.981647333713,3.39960794175268,0.5953908687533316,0,0.848188932240701,0,2.632762456745752,0
Entre Ríos,2014,4,10.7183280951834,36.0254708519679,3.80005178711007,2.726724093816313,1,2.983917561963789,1,11.779118422430201,1
Entre Ríos,2015,1,12.6093360869829,42.0651933735121,4.34674650578663,0.0,0,0.0,0,0.0,0
Entre Ríos,2015,2,12.8371812612236,42.9319790164588,4.55056996750087,1.8069561527185751,1,2.0605768651773326,1,4.689103941140771,0
Entre Ríos,2015,3,13.027710914374,43.6771816352633,4.76671236672909,1.48420162708085,1,1.7357751398294985,0,4.74978740623393,0
Entre Ríos,2015,4,13.1239623080906,44.108548073001,5.00785590529936,0.738820460088685,0,0.9876242504379684,0,5.058906852727563,0
Entre Ríos,2016,1,13.1425400956748,43.8459681446623,5.08457490560524,0.0,0,0.0,0,0.0,0
Entre Ríos,2016,2,13.3773061346933,44.7388745451874,5.13114278330125,1.786306431705409,1,2.036461819201052,1,0.9158657028471406,0
Entre Ríos,2016,3,13.5523719961486,45.4351408844733,5.58642748832949,1.3086779931071213,1,1.5562893487243379,0,8.872968932182413,1
Entre Ríos,2016,4,13.4519827391907,45.208402854677,5.80735082912761,-0.7407504530308695,0,-0.4990367045913269,0,3.9546443815774435,0
Entre Ríos,2017,1,13.4274342450088,44.9072736870412,5.95147457570752,0.0,0,0.0,0,0.0,0
Entre Ríos,2017,2,13.5716635856636,45.3893310282472,6.28781010629277,1.074139243753236,1,1.0734504716662485,0,5.651297444134085,0
Entre Ríos,2017,3,13.741494179292,45.9581216701772,6.99340063934965,1.25136165184494,1,1.253137310122554,0,11.22156237432701,1
Entre Ríos,2017,4,14.3176351801836,47.8852452937468,9.29596061999907,4.192710002088629,1,4.193216679741152,1,32.92475434188118,1
Entre Ríos,2018,1,14.5556734563254,48.6812024178572,9.87523936699876,0.0,0,0.0,0,0.0,0
Entre Ríos,2018,2,14.7116484535059,49.2026118705284,10.18670275176,1.0715752702786796,1,1.0710693795022985,0,3.15398314092612,0
Entre Ríos,2018,3,15.0162082107412,50.2220138583775,10.5247535062873,2.0701946365685453,1,2.0718452722216396,1,3.3185493163515822,0
Entre Ríos,2018,4,16.2577940353847,54.3747734863994,11.023282490377,8.268304536130389,1,8.268803476762976,1,4.7367283594041965,0
Entre Ríos,2019,4,17.339132629893,57.9922169170451,17.0075808976571,0.0,0,0.0,0,0.0,0
Entre Ríos,2020,1,16.7793875942568,56.1200605143722,19.0297653350575,0.0,0,0.0,0,0.0,0
Entre Ríos,2020,2,16.9046496397221,56.5386547397096,20.4486211784426,0.7465233445598018,0,0.7458905452003117,0,7.455981817974489,1
